timestamp,visitorid,event,itemid,transactionid
1440615825121,634300,view,179972,
1440613664735,1291259,view,417220,
1440642594241,611788,view,366288,
1440643067874,1211146,view,391472,
1440642202805,106740,view,425171,
1440640121936,1077982,view,122530,
1440641495000,30903,view,182643,
1440639497428,682986,view,302321,
1440616777629,550568,view,720,
1440616721772,402008,view,371928,
1440619179274,497351,view,219749,
1440618375836,638482,view,104651,
1440617047196,755397,view,286481,
1440616852331,1062283,view,354520,
1440626913724,1259244,view,183827,
1440626312496,121742,view,49621,
1440626523681,1005027,view,73019,
1440650567840,482614,view,278272,
1440647608015,1046288,view,466781,
1440647237636,353739,view,30841,
1440647340738,353739,view,30841,
1440628691620,619768,view,409202,
1440627590786,868373,view,57209,
1440626799521,871413,view,423511,
1440629292107,1172317,view,228392,
1440627754471,954575,view,176403,
1440599949260,192441,view,335457,
1440594451445,850795,view,181146,
1440597048564,1382969,view,286739,
1440597455936,1252587,view,113138,
1440645901596,503913,view,20388,
1440645711399,503913,view,20388,
1440645785707,178202,view,459701,
1440645877475,106740,view,425171,
1440646687537,737695,view,283151,
1440645693313,503913,view,20388,
1440610966687,152963,view,37322,
1440611800344,649019,view,153120,
1440610886355,528533,view,327884,
1440621948531,1113661,view,175749,
1440620181171,481607,view,338295,
1440624878445,857750,view,93389,
1440623300066,297544,view,286739,
1440622946688,349829,view,389135,
1440623650962,502208,view,391472,
1440570537453,1310419,view,362714,
1440575407678,89705,view,403757,
1440568950603,605507,view,231964,
1440590695735,247331,view,457978,
1440606642262,297124,view,165228,
1440607290251,1273044,view,278028,
1440606632904,477089,view,420603,
1440605905556,152963,view,290999,
1440607250319,1273044,view,10503,
1440615827774,1189178,view,167971,
1440614958803,1172198,view,414460,
1440614094439,1121048,view,75003,
1440613797795,341956,view,179223,
1440614949731,1165349,view,426916,
1440652834750,557855,view,100085,
1440603593932,645525,view,278272,
1440604109030,645525,view,283386,
1440605318695,159111,view,86532,
1440601659890,69765,view,287864,
1440604476559,487536,view,414444,
1440601845088,1322350,view,98071,
1440603934430,232720,view,305016,
1440603244103,1396109,view,372504,
1440604793879,737053,view,17910,
1440631297418,645525,view,213376,
1440640787533,173494,view,325908,
1440640433580,247461,view,342659,
1440639642031,245233,view,140577,
1440641992195,614346,view,373384,
1440642891254,1360073,view,278272,
1440641941525,128085,view,286631,
1440641207814,982856,view,383184,
1440642645591,30903,view,182643,
1440641070668,737053,view,338395,
1440617864968,1062283,view,210585,
1440617377600,820098,view,209099,
1440617588720,75383,view,364497,
1440616815495,895830,view,163350,
1440617791452,118998,view,364041,
1440617123487,1062283,view,47232,
1440616717768,895830,view,163350,
1440618657742,301340,view,374554,
1440616853369,1062283,view,47232,
1440634022491,518659,view,66331,
1440637678989,796909,view,14181,
1440635032599,1260520,view,132594,
1440638966440,987866,view,459901,
1440641797517,528533,view,327884,
1440639022172,1083118,view,326609,
1440639022116,1083118,view,326609,
1440622551743,641623,view,114944,
1440619573014,679157,view,323227,
1440622370410,1204741,view,381941,
1440619840894,152963,view,229741,
1440607963278,234164,view,165568,
1440608779405,855966,view,445740,
1440606769355,249936,view,267043,
1440646418398,489977,view,154676,
1440645566272,302258,view,160783,
1440646049372,1131133,view,20158,
1440643479125,1366443,view,203205,
1440646826300,30903,view,182643,
1440646355882,854134,view,449776,
1440647600674,30903,view,182643,
1440649789051,545810,view,250487,
1440648218672,675186,view,32002,
1440648880802,753870,view,303190,
1440623633667,502208,view,391472,
1440623867808,87437,view,449571,
1440625913304,587953,view,1895,
1440623843319,463255,view,381495,
1440584678009,16443,view,55978,
1440578790369,1142319,view,152289,
1440573430527,150926,view,340194,
1440570744932,1310419,view,315948,
1440594314379,1400209,view,371928,
1440598419783,465808,view,288175,
1440596467360,257014,view,219512,
1440600806623,1267838,view,339784,
1440635176878,1198716,view,107521,
1440635177576,325969,view,24059,
1440637138690,1317733,view,35520,
1440637051868,1317733,view,35520,
1440636275878,323815,view,229329,
1440603902715,977753,view,361253,
1440601546372,108211,view,189820,
1440603625766,638482,view,24806,
1440605151954,361041,view,175749,
1440630574564,1307658,view,204180,
1440630752876,794751,view,466135,
1440630656045,1307658,view,204180,
1440633420647,518659,view,66331,
1440634009814,518659,view,71863,
1440632705931,95906,view,290999,
1440631451595,1100920,view,33937,
1440633852562,899857,view,256146,
1440627094168,724238,view,59322,
1440629084768,737053,view,89323,
1440629530860,857462,view,1895,
1440626779238,1088027,view,89323,
1440618575225,497351,view,219749,
1440616526083,1024334,view,272469,
1440618305107,1247173,view,429759,
1440618751602,379522,view,118199,
1440618864706,379522,view,118199,
1440616305819,560175,view,151982,
1440617851568,158522,view,112277,
1440617602728,292862,view,219512,
1440617555569,224721,view,281270,
1440614335810,1172198,view,414460,
1440609072871,477089,view,420603,
1440609185489,990856,view,389135,
1440609405135,477089,view,420603,
1440609432964,762655,view,332253,
1440610887344,528533,view,327884,
1440611184337,279239,view,397268,
1440609655011,683787,view,154564,
1440610682033,713014,view,336113,
1440640192823,1375219,view,76120,
1440639191993,32725,view,197938,
1440641720557,186315,view,174778,
1440641740883,186315,view,174778,
1440639418695,603316,view,185552,
1440639962144,32725,view,197938,
1440619499779,1172198,view,414460,
1440621785693,1165148,view,140055,
1440619857887,224721,view,281270,
1440649471819,251300,view,252483,
1440648556134,753870,view,303190,
1440649577566,1173307,view,408173,
1440650059200,545810,view,17910,
1440648977312,412954,view,189889,
1440647234029,350662,view,78795,
1440649407762,545810,view,400588,
1440647384648,353739,view,30841,
1440647765845,753870,view,303190,
1440648183221,675186,view,32002,
1440637081957,14316,view,366898,
1440636140928,529149,view,464458,
1440634939465,899857,view,256146,
1440637340660,906827,view,426620,
1440635201970,1322350,view,98071,
1440651404843,489977,view,154676,
1440651926904,1225399,view,203850,
1440651438421,637407,view,210524,
1440600113024,1249277,view,323969,
1440596741861,1172198,view,414460,
1440610984358,152963,view,37322,
1440609977294,81742,view,375669,
1440612184550,737053,view,215838,
1440610975672,670518,view,447890,
1440609309764,1220196,view,283492,
1440611443277,566009,view,353791,
1440629145508,569539,view,25025,
1440627018050,871413,view,449435,
1440627357012,906176,view,71637,
1440627363083,493884,view,96751,
1440626981753,74561,view,30841,
1440608852046,221702,view,17910,
1440605920640,568894,view,464760,
1440605858368,200826,view,52815,
1440607280369,685903,view,120379,
1440607090736,737053,view,89323,
1440616587596,1381286,view,91552,
1440619171569,497351,view,219749,
1440616652510,381477,view,316415,
1440568987995,781865,view,14434,
1440569063870,781865,view,14434,
1440625664152,751462,view,380424,
1440623000965,412954,view,189889,
1440633417367,1118584,view,302195,
1440632878300,1336835,view,71863,
1440630294977,518659,view,66331,
1440630164736,518659,view,71863,
1440614461668,1304185,view,83145,
1440614375323,1304185,view,14181,
1440614254587,1026133,view,103497,
1440614246540,1381286,view,101712,
1440614953672,737053,view,41469,
1440614344187,1355582,view,355302,
1440604273850,487536,view,253156,
1440601793337,1000570,view,389135,
1440601381631,1165148,view,238386,
1440638307934,597011,view,40140,
1440634535742,631664,view,324245,
1440606031588,412954,view,189889,
1440607367318,1044100,view,253567,
1440598926854,809793,view,457522,
1440598903763,809793,view,216498,
1440600893539,1267838,view,339784,
1440629044252,1342695,view,375216,
1440626270711,460332,view,260488,
1440627508065,593883,view,389135,
1440629040643,930552,view,161736,
1440626694306,1188952,view,284648,
1440630099361,878517,view,396243,
1440633972996,1131133,view,20158,
1440633201605,921225,view,64396,
1440632103184,503089,view,409253,
1440631514616,354910,view,283551,
1440619860706,737053,view,219749,
1440619541783,75383,view,284650,
1440620600225,750566,view,339070,
1440621466008,679157,view,323227,
1440621220184,679157,view,323227,
1440619578338,1266378,view,69430,
1440569029934,781865,view,14434,
1440569041050,781865,view,14434,
1440571743554,890859,view,40920,
1440590621279,247331,view,457978,
1440586269284,1380218,view,232188,
1440611880483,566009,view,140866,
1440611873187,566009,view,58520,
1440611069637,1219841,view,31954,
1440654425471,423270,view,128254,
1440617699187,1231000,view,458560,
1440618004199,1093836,view,293493,
1440616868053,1062283,view,210585,
1440617434349,497351,view,219749,
1440646891987,1241368,view,399023,
1440646887839,944033,view,460188,
1440646997936,1005976,view,342004,
1440624662100,737053,view,89323,
1440623498937,980569,view,212995,
1440625476601,737053,view,89323,
1440623956763,690449,view,334672,
1440624322288,87437,view,288171,
1440648533567,8653,view,191566,
1440648591455,480665,view,428268,
1440649460633,545810,view,400588,
1440650120014,155743,view,429628,
1440648504650,30903,view,414444,
1440650933912,500578,view,30841,
1440639926558,689522,view,234383,
1440638983025,480665,view,428268,
1440642613244,1211146,view,391472,
1440638880209,1165148,view,428268,
1440640305423,247461,view,342659,
1440614181961,1304185,view,243882,
1440613690005,388200,view,367735,
1440614914552,1052650,view,460668,
1440614448221,302491,view,375681,
1440605177439,74561,view,264521,
1440605210270,432703,view,371928,
1440604276812,465808,view,288175,
1440604664638,11549,view,324030,
1440605320357,847611,view,26228,
1440603876340,505100,view,455772,
1440601419918,836044,view,29741,
1440642619970,737053,view,302887,
1440639544683,987866,view,459901,
1440640847434,106740,view,425171,
1440638961927,32725,view,197938,
1440621796382,641623,view,181077,
1440573626541,887287,view,301994,
1440578292990,640402,view,38137,
1440568833942,543762,view,423316,
1440571642455,1310419,view,315948,
1440571822704,1236158,view,452041,
1440650260529,1328933,view,408173,
1440649177709,545810,view,400588,
1440648172112,411820,view,43628,
1440650624586,482614,view,278272,
1440648225059,1131133,view,20158,
1440648434373,235629,view,297630,
1440618097772,1332095,view,242548,
1440617532714,497351,view,219749,
1440617132839,421254,view,49621,
1440606293417,1140954,view,195852,
1440607313534,1273044,view,10503,
1440607399474,1236028,view,290999,
1440607066737,568894,view,464760,
1440608411181,152963,view,228392,
1440606190313,625023,view,151316,
1440605861761,519512,view,138613,
1440627827575,933026,view,68514,
1440627324608,593883,view,389135,
1440653943313,633330,view,408833,
1440597561588,1252587,view,113138,
1440600578814,1404401,view,17220,
1440594819105,542298,view,88985,
1440593336403,1051611,view,395522,
1440646698230,1241368,view,399023,
1440646208244,1040932,view,72738,
1440646171408,62613,view,71863,
1440644222365,1044100,view,253567,
1440646795551,1147542,view,55787,
1440646902392,300310,view,297166,
1440611889421,566009,view,369748,
1440609759125,477089,view,447890,
1440609358410,832872,view,55898,
1440612381902,1040667,view,217712,
1440610791242,152963,view,37322,
1440610712396,50223,view,297712,
1440624850047,177863,view,199874,
1440623277387,1360073,view,278272,
1440624314248,379643,view,43628,
1440634950291,899857,view,256146,
1440636506227,157352,view,219512,
1440631451594,1100920,view,33937,
1440633380798,518659,view,71863,
1440633391948,518659,view,71863,
1440631281629,645525,view,37177,
1440631409978,504305,view,21253,
1440602227285,1280398,view,325406,
1440603786865,505100,view,455772,
1440703955971,503913,view,20388,
1440704114215,509346,view,395969,
1440703585684,981381,view,49621,
1440704463796,68856,view,6453,
1440705958274,520655,view,93389,
1440703178004,105918,view,219512,
1440693392893,218828,view,387652,
1440694042206,645525,view,338395,
1440692539530,788885,view,212995,
1440692485923,513200,view,138314,
1440694808790,1231000,view,458560,
1440695254952,1154787,view,158603,
1440692769859,1065157,view,66331,
1440693051842,322393,view,238447,
1440717013727,1108944,view,422671,
1440715383986,158497,view,29100,
1440715510095,360793,view,57205,
1440736123823,6070,view,108828,
1440739999883,523300,view,47825,
1440660844639,279801,view,381941,
1440674249236,1346437,view,210669,
1440666625526,397849,view,104540,
1440676994944,1277182,view,56441,
1440658919031,743526,view,174628,
1440687159884,321726,view,202170,
1440682256068,632802,view,293557,
1440696240884,895719,view,189932,
1440696653680,137612,view,402977,
1440696775538,1246166,view,405862,
1440697371577,997214,view,458546,
1440726448064,30903,view,42874,
1440722263607,998103,view,339611,
1440723281527,1078085,view,200013,
1440725215723,794637,view,378045,
1440722118962,892013,view,26765,
1440701899539,1379742,view,425119,
1440699532536,316850,view,84822,
1440708599074,114953,view,332772,
1440707624977,906201,view,21253,
1440690255176,175708,view,319666,
1440691185682,439634,view,383087,
1440734249678,1054146,view,226715,
1440733674719,1054146,view,226715,
1440733626085,1000910,view,461274,
1440733963635,80538,view,373421,
1440734199672,424797,view,432335,
1440734386569,1059796,view,290999,
1440731832963,1375182,view,115057,
1440718730995,109579,view,73001,
1440718678148,944550,view,17108,
1440718414644,963352,view,324858,
1440718380808,1072884,view,238445,
1440721262196,1163132,view,428085,
1440717675298,994820,view,389135,
1440719784671,1399778,view,24711,
1440721737609,30903,view,182643,
1440735152550,653630,view,136072,
1440734162338,954575,view,146630,
1440733044154,954575,view,298435,
1440733087536,1210261,view,188069,
1440734580854,1234530,view,164942,
1440733174109,954575,view,298435,
1440733565662,1000910,view,461274,
1440733008330,1210261,view,188069,
1440734320726,954575,view,298435,
1440731490125,361971,view,227869,
1440733227647,954575,view,298435,
1440716040867,1165061,view,8811,
1440714626510,418092,view,256150,
1440716934518,819507,view,220558,
1440716903522,1108944,view,422671,
1440696477545,970303,view,188368,
1440696014353,686854,view,104514,
1440697199303,530559,view,377133,
1440698829185,845687,view,188943,
1440696226259,895719,view,189932,
1440698114070,859922,view,122318,
1440723767614,645525,view,152198,
1440721934399,1407117,view,135673,
1440725847010,500578,view,30841,
1440721957553,1023711,view,261427,
1440740359558,500213,view,252483,
1440671870707,745525,view,176375,
1440657297753,1031118,view,340194,
1440670104646,876717,view,341375,
1440661018562,1288454,view,130169,
1440661878700,364818,view,184620,
1440666834069,397849,view,104540,
1440684543694,625909,view,316531,
1440683774037,850316,view,219283,
1440683987075,694951,view,264521,
1440685439476,1172198,view,414460,
1440735377654,1322350,view,98071,
1440739796946,31174,view,150857,
1440735663600,215904,view,285898,
1440739078252,67230,view,463493,
1440739689701,159826,view,61203,
1440739707056,1399778,view,24711,
1440709449365,1126569,view,210896,
1440709445685,994820,view,373421,
1440707806676,180156,view,146448,
1440706422442,917956,view,172615,
1440708682971,446760,view,219933,
1440708901930,1226680,view,118195,
1440708166543,173863,view,369486,
1440706553512,1199961,view,214466,
1440726894219,1167198,view,37577,
1440731024899,1383705,view,184689,
1440729019875,1130232,view,138613,
1440728465795,788885,view,212995,
1440702120599,1109474,view,63524,
1440700419454,316850,view,99187,
1440702397027,54745,view,432842,
1440699998731,301340,view,260762,
1440702010292,693709,view,181146,
1440710324291,926144,view,308334,
1440710346949,997432,view,219512,
1440713424650,1154933,view,163350,
1440705670152,645525,view,338395,
1440703925064,408833,view,1634,
1440703260945,105918,view,219512,
1440692691973,310759,view,383087,
1440694842435,316850,view,71863,
1440692766864,1065157,view,71863,
1440694826526,977753,view,163554,
1440691858371,1403769,view,339411,
1440690154991,144808,view,306972,
1440690462996,938847,view,398374,
1440689020040,460386,view,264322,
1440689008003,245233,view,140577,
1440688983103,175708,view,319666,
1440688166745,130983,view,7942,
1440718679532,1100769,view,122602,
1440704966227,1172198,view,414460,
1440705624243,731398,view,359896,
1440706274681,591296,view,45957,
1440697868115,617584,view,256150,
1440699116754,984814,view,159748,
1440697596901,794751,view,466135,
1440698646096,769594,view,40808,
1440696698586,112520,view,264322,
1440672383269,920670,view,455772,
1440739041243,190663,view,427470,
1440737736041,804709,view,248023,
1440737874779,658453,view,436063,
1440739058260,1169956,view,12765,
1440736306765,679211,view,119560,
1440738878212,1079963,view,216060,
1440735958224,1059796,view,290999,
1440738785211,1079963,view,452711,
1440740873825,31174,view,150857,
1440730305437,1383705,view,184689,
1440730325904,717452,view,203977,
1440727262323,1167198,view,287864,
1440708652915,446760,view,351481,
1440708720385,446760,view,157705,
1440709065340,46486,view,460765,
1440706375504,496101,view,442131,
1440687251482,245233,view,140577,
1440686260948,703777,view,287864,
1440687339399,836044,view,29741,
1440679778508,880030,view,153120,
1440687119713,137057,view,197723,
1440714624782,638482,view,289045,
1440717315215,1165061,view,68390,
1440716330637,1165061,view,8811,
1440716695704,1165061,view,61893,
1440715567606,1308568,view,147251,
1440715560934,1308568,view,147251,
1440714986990,638482,view,289045,
1440702374752,1109474,view,63524,
1440699273108,173863,view,449776,
1440699388810,173863,view,449776,
1440702196618,225431,view,387652,
1440701377206,1109474,view,63524,
1440731747627,653630,view,136072,
1440734223250,1045691,view,303571,
1440734610043,1059796,view,442131,
1440690454057,1104027,view,250487,
1440691313316,530559,view,383087,
1440689413510,502832,view,6838,
1440690383713,152963,view,328185,
1440710929954,226307,view,465909,
1440712688568,518659,view,84822,
1440711729486,1310419,view,351481,
1440712949478,1368296,view,74890,
1440693100936,218828,view,163350,
1440692912417,892013,view,101175,
1440693215484,75796,view,323227,
1440694648409,806451,view,219512,
1440693243563,152963,view,220540,
1440694924122,427270,view,409253,
1440695357317,686854,view,107017,
1440723675265,1078085,view,200013,
1440722555205,892013,view,459843,
1440722317215,30903,view,42874,
1440725140965,794637,view,378045,
1440723634154,951308,view,440646,
1440718638775,1324444,view,244756,
1440718227176,650991,view,444763,
1440719013387,963352,view,456441,
1440721813188,978575,view,7942,
1440722056021,892013,view,414669,
1440725685711,259464,view,286731,
1440721888361,1023711,view,261427,
1440723056813,951308,view,440646,
1440722003921,1407117,view,135673,
1440696537155,301340,view,260762,
1440698731399,301340,view,260762,
1440699201468,190509,view,93873,
1440695700693,617584,view,328185,
1440696901998,714508,view,265153,
1440708739685,370559,view,226419,
1440709742195,997432,view,219512,
1440709181727,316600,view,83557,
1440708679442,1167247,view,115025,
1440738488561,787721,view,21051,
1440736622832,1131133,view,20158,
1440740036029,671605,view,3146,
1440739424099,67230,view,463493,
1440727435560,1167198,view,287864,
1440729049601,639852,view,314636,
1440729222358,557855,view,33940,
1440681012171,925710,view,102197,
1440681229148,225431,view,387652,
1440681527286,15226,view,352826,
1440714519341,1222796,view,444763,
1440714506825,1222796,view,444763,
1440714840191,905069,view,48704,
1440741002129,470348,view,388227,
1440664625244,920670,view,455772,
1440657905198,401923,view,224976,
1440658224222,413684,view,116974,
1440659454971,789584,view,459607,
1440657224504,211556,view,43628,
1440702699125,225431,view,387652,
1440700713864,645525,view,7942,
1440701773642,686854,view,328353,
1440699699137,1115319,view,75141,
1440700173473,1334698,view,438896,
1440693409690,218828,view,387652,
1440692531393,892013,view,435444,
1440692338480,788885,view,212995,
1440695346316,686854,view,248926,
1440692989143,139033,view,302195,
1440694907446,994820,view,456982,
1440705870501,561537,view,1895,
1440703234539,530559,view,201742,
1440705384239,1017227,view,173497,
1440705188159,960773,view,303142,
1440705597117,561537,view,1895,
1440712077657,885294,view,169590,
1440711021048,638482,view,104651,
1440713189434,286429,view,385769,
1440710099088,1199961,view,146630,
1440720880837,994820,view,219512,
1440717844871,650991,view,444763,
1440719828770,480324,view,309557,
1440719714574,899857,view,309557,
1440718003970,505314,view,278272,
1440718332914,994820,view,389135,
1440718072421,488556,view,278272,
1440691454877,528111,view,391472,
1440689456097,50223,view,297712,
1440690297997,144808,view,306972,
1440689272523,1318,view,310746,
1440687473043,944550,view,17108,
1440731675490,324367,view,275469,
1440733308325,954575,view,298435,
1440733887777,954575,view,83869,
1440733651552,427359,view,73019,
1440734593375,934388,view,107596,
1440731929729,1219195,view,387652,
1440733466399,1059796,view,442131,
1440705738683,561537,view,1895,
1440715776506,672781,view,261011,
1440714874568,364820,view,24271,
1440687183807,1174584,view,340194,
1440683878192,694951,view,367301,
1440687346692,1322350,view,98071,
1440683139387,420237,view,77669,
1440684613668,625909,view,316531,
1440682936072,1307440,view,393368,
1440683665909,1021138,view,43963,
1440663538375,423789,view,20388,
1440660266160,967367,view,452770,
1440660543866,967367,view,452770,
1440656713802,162,view,156142,
1440669628124,1147778,view,305567,
1440660380670,967367,view,452770,
1440665136699,920670,view,455772,
1440728576091,788885,view,212995,
1440728562153,982318,view,161796,
1440739398809,67230,view,463493,
1440736166000,6070,view,108828,
1440739021560,1322350,view,98071,
1440736974456,804709,view,248023,
1440738279886,1195372,view,109116,
1440697740145,617584,view,214892,
1440699144474,887470,view,377896,
1440696206903,895719,view,189932,
1440740404955,470348,view,238445,
1440709128502,84714,view,242389,
1440708649061,1167247,view,115025,
1440709025737,475172,view,268048,
1440722548555,399164,view,358169,
1440725886819,259464,view,286731,
1440693200400,545007,view,163350,
1440694462707,301340,view,195852,
1440700193429,316850,view,92320,
1440701808457,54745,view,432842,
1440700973849,54745,view,141066,
1440700229776,316600,view,98708,
1440712546541,1126569,view,49347,
1440709976691,401465,view,116628,
1440710397133,158497,view,29100,
1440709992432,788885,view,212995,
1440709951052,427359,view,278272,
1440710479667,1189178,view,167971,
1440734119362,1054146,view,226715,
1440733823407,1000910,view,254029,
1440731639778,324367,view,275469,
1440731415801,1219195,view,387652,
1440732981839,696358,view,278272,
1440734049416,270399,view,140378,
1440732384135,1130032,view,153975,
1440733073643,788885,view,212995,
1440718398550,1381565,view,31249,
1440688866682,245233,view,140577,
1440690480120,994820,view,319666,
1440689751884,460386,view,269916,
1440705761427,173863,view,158603,
1440703500075,645525,view,466464,
1440703948547,1109474,view,63524,
1440704703231,950474,view,264322,
1440705544039,507741,view,350963,
1440705454098,1017227,view,173497,
1440704859655,1161482,view,109578,
1440703068130,520655,view,93389,
1440695201452,1332095,view,242548,
1440693917677,235113,view,123453,
1440692625875,301340,view,30841,
1440695350935,899857,view,309557,
1440693611346,968885,view,277021,
1440686638758,769760,view,244205,
1440685707813,154708,view,19801,
1440686415238,1050230,view,442837,
1440681204483,850316,view,219283,
1440725386866,233612,view,444763,
1440725186081,794637,view,21253,
1440724689014,998103,view,339611,
1440723624825,773757,view,306448,
1440697574337,427270,view,409253,
1440697754051,617584,view,217089,
1440733614351,1139696,view,106170,
1440734748235,952640,view,31249,
1440734353981,1054146,view,226715,
1440731824667,324367,view,275469,
1440731469282,611614,view,61072,
1440709714117,943523,view,154676,
1440708043216,590399,view,278028,
1440707943010,114953,view,332772,
1440707756524,1261638,view,395969,
1440706749696,892013,view,206317,
1440706565618,770919,view,64781,
1440709378810,501020,view,210896,
1440660494063,967367,view,452770,
1440676279579,541963,view,339464,
1440676602233,541963,view,339464,
1440660313169,967367,view,452770,
1440659634815,1040463,view,422525,
1440691116557,475246,view,210975,
1440688219667,130983,view,7942,
1440690392449,788885,view,212995,
1440691118065,175708,view,319666,
1440689135238,245233,view,140577,
1440720261604,866399,view,12765,
1440717810409,505314,view,278272,
1440719440859,523761,view,18653,
1440713300793,1322350,view,98071,
1440709848201,788885,view,212995,
1440712253388,1336835,view,84822,
1440711940167,152963,view,219512,
1440715474339,618619,view,141769,
1440727897046,895999,view,233468,
1440730477918,1001212,view,46242,
1440699728110,1115319,view,75141,
1440702497036,645525,view,299665,
1440700667404,1109474,view,63524,
1440700398052,69048,view,31980,
1440700796724,69048,view,31980,
1440699770785,378563,view,339464,
1440700151449,1334698,view,29874,
1440739885621,31174,view,150857,
1440739897434,159826,view,61203,
1440736246872,655418,view,26228,
1440736770697,920797,view,310318,
1440827349876,446561,view,255114,
1440823809340,233693,view,75141,
1440826957984,1165766,view,29100,
1440823146725,1249578,view,271151,
1440823066761,112310,view,113330,
1440781702771,589933,view,294078,
1440779677996,994820,view,296292,
1440782556002,892013,view,107542,
1440751323372,520244,view,379387,
1440745648753,290146,view,407785,
1440744262413,290146,view,407785,
1440743871006,603124,view,99187,
1440769698123,436617,view,165673,
1440766864754,226451,view,221883,
1440766552819,174972,view,133764,
1440770643929,329459,view,106170,
1440803304248,569539,view,206317,
1440807376016,900966,view,397765,
1440806233053,990703,view,371155,
1440802583415,977753,view,458516,
1440803918482,316600,view,89323,
1440783846090,270163,view,317271,
1440783370883,137876,view,79877,
1440784148148,436405,view,219512,
1440782805573,892013,view,120740,
1440786233305,1101444,view,362834,
1440784308411,983545,view,219512,
1440792919663,628046,view,362480,
1440792299911,1318889,view,422668,
1440793662406,527340,view,466135,
1440793641159,1135537,view,182157,
1440801627249,972399,view,371155,
1440800692429,850316,view,219283,
1440800191095,364967,view,388227,
1440812926283,591876,view,206356,
1440816284549,586507,view,10697,
1440814371413,1291317,view,198540,
1440786567356,400999,view,43856,
1440788133128,994820,view,188069,
1440796625623,755397,view,286481,
1440794595676,7542,view,213695,
1440796654797,850316,view,219283,
1440797317566,989702,view,135039,
1440821665349,79595,view,339070,
1440822355659,931083,view,341329,
1440819935967,913655,view,22493,
1440778295959,413721,view,220822,
1440808102150,672504,view,50260,
1440808736782,639682,view,403682,
1440807671181,1071299,view,106358,
1440808942888,142196,view,270823,
1440813725798,1142818,view,102338,
1440812750636,1119597,view,360098,
1440814084495,994820,view,449435,
1440816566841,1400654,view,327177,
1440812861627,559180,view,13466,
1440783805033,940402,view,323969,
1440783307515,239402,view,147595,
1440783289928,1061469,view,360986,
1440783386508,114953,view,332772,
1440785844442,2125,view,105114,
1440784903284,310759,view,134604,
1440782792526,1024334,view,396281,
1440779548813,481464,view,73019,
1440793990440,383087,view,232888,
1440792364675,1221945,view,41469,
1440794087485,388662,view,151416,
1440791443833,152963,view,41763,
1440792087354,1318889,view,422668,
1440823880275,427504,view,407402,
1440823856684,1174489,view,365186,
1440826741048,213253,view,192145,
1440805236719,645525,view,256146,
1440802680537,850316,view,219283,
1440804393069,1345802,view,374700,
1440803521393,994820,view,162058,
1440806505243,226741,view,235496,
1440804737965,887433,view,122057,
1440743866674,892410,view,452955,
1440745986804,290146,view,407785,
1440747266628,1405459,view,332094,
1440743091258,290146,view,407785,
1440768130292,1172198,view,414460,
1440773714166,671605,view,3146,
1440772934309,989374,view,29874,
1440766007986,1137090,view,146260,
1440819568129,59291,view,59586,
1440821117212,1131133,view,20158,
1440787515922,1193613,view,330588,
1440790148290,569539,view,41763,
1440788847242,1172198,view,414460,
1440786856620,956061,view,427470,
1440788335470,994820,view,75994,
1440789983239,994820,view,188069,
1440788260966,1205253,view,4935,
1440786716283,1361543,view,402099,
1440798754747,450732,view,24059,
1440802112158,977753,view,458516,
1440801312300,12799,view,458560,
1440798953403,364967,view,388227,
1440799362352,929009,view,440857,
1440795083156,1028704,view,121855,
1440795961346,850316,view,219283,
1440795077481,1028704,view,121855,
1440794525269,994820,view,37068,
1440795825494,850316,view,219283,
1440797443833,703777,view,287864,
1440796795682,1161151,view,152836,
1440777881199,925049,view,200537,
1440777592420,413721,view,220822,
1440776856030,940402,view,323969,
1440775640255,481464,view,73019,
1440775584829,481464,view,163350,
1440775506924,1120820,view,251954,
1440808448873,1322350,view,98071,
1440812651772,1119597,view,360098,
1440808902941,639682,view,403682,
1440809432421,639682,view,438412,
1440821740039,59291,view,59586,
1440818134353,755397,view,286481,
1440818795102,1018148,view,463347,
1440778782728,928299,view,105114,
1440782004525,1044100,view,253567,
1440779590847,354242,view,429759,
1440778840378,1024334,view,416357,
1440781801027,638482,view,144912,
1440806138658,686630,view,223881,
1440806162936,1050621,view,391786,
1440804414050,543148,view,158603,
1440804522054,994820,view,188069,
1440806821482,1247575,view,438150,
1440805745261,1161151,view,238445,
1440806703848,569539,view,51620,
1440804643956,145672,view,415068,
1440802831497,977753,view,458516,
1440803318629,885660,view,241468,
1440746095903,1016209,view,146334,
1440763121747,1167198,view,287864,
1440744698523,290146,view,407785,
1440746208580,1016209,view,146334,
1440747208363,1405459,view,332094,
1440816672611,233693,view,75141,
1440782754011,1024334,view,99187,
1440785082496,97776,view,78268,
1440785302581,868476,view,182157,
1440785367425,472333,view,380424,
1440785507531,928854,view,293493,
1440784365395,1375322,view,407771,
1440783860233,1184650,view,126066,
1440785585521,241595,view,6829,
1440783639799,114953,view,332772,
1440784653522,1222911,view,409412,
1440771540640,253505,view,389027,
1440772007580,944550,view,17108,
1440764894868,1130032,view,153975,
1440799591540,565798,view,339958,
1440799008255,1330542,view,161736,
1440799432874,54892,view,172813,
1440801506216,1292885,view,219512,
1440801451233,1078902,view,434241,
1440778009502,179007,view,242548,
1440777577343,923402,view,214579,
1440777561074,977753,view,228392,
1440776546929,826446,view,95380,
1440774149878,1174584,view,340194,
1440777028537,836044,view,29741,
1440778126712,51135,view,37680,
